"columns","rows","columnnames","rownames","correlation_vec","reg_coeff","reg_const","stat_sig","sample_size"
560,625,"foreldre9","media6",-0.245655911597511,-0.629411764705883,3.13529411764706,0.0960333455497497,135386
678,209,"påviven4","enernei3",0.195831173433788,0.125773776027012,2.24479459763647,0.0968293779582567,48967
362,457,"friluft10","alkomg1",0.230414754731936,0.293974732750241,3.31243926141886,0.0969418999558926,389559
564,121,"forhfor6","relig2",0.199925822537636,0.192357234864749,0.715757835981109,0.0970391423064674,421623
731,742,"skolvansk4","sosmedia2_3",-0.308353639857088,-1.16,3.16,0.0973506207914977,67510
156,214,"oppdragelse3","energru2",-0.219501261920445,-0.0829935236267691,1.37131206524346,0.0978149969704207,53955
198,241,"fysselvb2","rusholdn13",-0.155749900773131,-0.282392026578074,3.42524916943522,0.0979769244324946,32354
728,670,"skolvansk1","påvifor5",-0.195072671225024,-0.358245614035088,3.21087719298246,0.098154940369929,43831
387,230,"polholdn1","alknei5",0.275953664146723,0.674603174603175,2.53968253968254,0.0982849069893446,59396
770,262,"søvnprob8","karforn1",0.268531084281858,0.49404761904762,1.61309523809524,0.0983447099144908,181116
359,613,"friluft7","læring7",0.240803753743492,0.313330279431975,2.03847915712322,0.0992046581529322,24946
